vowel,category,F1_mean,F2_mean,F3_mean,F1_std,F2_std,F3_std,F1_min,F2_min,F3_min,F1_max,F2_max,F3_max,F0_mean,F0_std,F0_min,F0_max,F0_range,duration,sample_rate,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,F2_F1_ratio,F3_F2_ratio,F3_F1_ratio,formant_dispersion
o,child_7yo,1285.7025455008047,2678.8998328877406,4107.759877764051,78.92689068068434,323.42488923766706,730.1892412918219,1080.952676068886,1944.6798718694122,2818.0466215111833,1425.2295381120298,3128.3303020814346,5259.504045504764,276.4010849442154,62.34630107511283,258.06451612903226,600.0,341.93548387096774,0.3045833333333333,24000,-58.143383,67.95076,35.507866,15.29399,-17.973206,4.261556,-2.293377,4.00792,-1.3914895,3.4523478,5.2494006,4.9235206,2.1658409,5.892357,-1.5203762,3.7655897,-5.0521107,4.289492,-2.5731618,4.0468516,1.60328,5.715907,-0.72414094,2.5887322,-3.8360953,4.130397,3766.0373427879335,267.3047414455258,3348.3882201383353,106.96299150309352,8142.96875,425.24407054214174,2.083607784912847,1.5333756892791546,3.194953523378149,1411.0286661316234
e,child_7yo,1306.2122918432597,2528.503283078644,4035.533384278961,391.9068616319491,463.5863052747888,387.97208316929436,659.3292985379904,1945.5583618863668,3530.9891087278193,2010.6620662327725,3513.1185753599693,5256.346834908327,251.8543369723778,28.66912126032543,133.33333333333334,285.7142857142857,152.38095238095238,0.22058333333333333,24000,-2.7680352,38.614716,23.758081,5.6464148,-15.052698,4.871097,0.15756546,3.1923103,-1.1605462,2.797328,-9.223656,4.1456404,-5.0926747,5.259678,-4.6349254,3.5799897,4.610738,2.3387187,0.10297229,1.3943304,-3.4451957,3.4236264,-3.9066107,2.2531316,0.739937,2.2587163,4630.7358277797075,117.07941148975259,3535.7145361077464,97.0118847310225,9435.724431818182,230.1185684446195,1.93575217356939,1.5960166677598273,3.0894927336690605,1364.6605462178507
u,adult_male,1463.9212253805297,2734.4061937044644,4037.179751914909,197.84415749868944,802.7289547958155,543.0704917785803,1097.020047430323,1470.0614698616714,3462.713303355221,1759.508470807097,3581.5438895754323,4894.547832686053,67.11993751990114,4.18220679049406,60.59844789208464,71.67581919678811,11.077371304703469,0.162625,24000,-27.785921,39.879604,73.68745,11.154566,-12.259186,1.6000515,14.617027,7.099167,0.053448915,5.5004983,-4.40378,3.4777396,0.42014918,3.1787977,-16.411747,4.0926366,-17.663275,3.8155317,8.353474,2.3558567,3.147788,2.319363,0.59987974,4.501151,4.3077025,3.7020574,3247.588993271852,233.10198169660362,3059.2738478633464,49.481205814349494,6861.328125,420.7749329385641,1.8678642991829608,1.476437466097712,2.7577848329000694,1286.6292632671898
e,adult_female,960.2705605780677,2560.2496438845988,4094.160191448569,213.62333742472066,244.67702973243564,209.09372270778505,663.8341041991813,2169.441399680432,3692.1248826413807,1420.1674267142823,3306.185597930498,4455.620669719936,216.8244564759338,24.513203355733307,112.14953271028037,235.2941176470588,123.14458493677844,0.22958333333333333,24000,1.966354,25.658205,47.679684,10.394122,-10.448799,4.4887238,6.352739,4.5442653,-1.4978958,3.0449383,-3.0577166,2.4239378,-2.1282535,3.4830756,-1.3399276,4.4658875,-1.4192932,3.079341,-4.102533,5.6916523,-3.9456828,5.5029473,-1.8713635,3.0816114,-2.3463147,2.1754868,3624.466683687351,190.73591131526945,3386.094326873713,81.7163502138378,8008.167613636364,389.7342633585614,2.666175293704067,1.599125382646908,4.263548586748248,1566.9448154352508
i,child_3yo,1253.1563536488475,2263.237053260197,3907.938049708571,171.2625255977655,443.3075911882029,349.658332652849,935.5161548450799,1424.7874200436208,3157.9484555183635,1615.7177035578734,3013.5889349611484,4903.18140331442,280.58378313145306,38.97751175756577,142.01183431952663,324.3243243243243,182.3124900047977,0.3112083333333333,24000,-14.571241,16.559807,32.469765,18.12797,-14.793264,6.8394012,-0.16380876,5.3999453,-1.5064291,4.2254753,-0.12814172,4.9376354,-2.9188447,5.336085,-2.9401526,3.3976107,0.10724392,3.3189895,-0.9049271,4.4479494,-1.0642176,3.1491673,-2.2586958,2.4770606,-2.1655884,2.1391363,3894.1912398560153,381.5565190520549,3418.4528155141884,93.98659258457751,8396.09375,512.0234064474006,1.8060292689497777,1.7267029293635763,3.1184760292119393,1327.3908480298617
o,child_5yo,1352.0315632926538,2677.899218206627,3995.946961204175,122.64701626261734,180.75102435971576,336.549733120807,1215.9034384503177,2456.8582572317378,3331.4589303443718,1628.8621327819562,3032.100220771236,4689.4305191611675,246.08772470739234,87.3706560297965,122.44897959183673,600.0,477.55102040816325,0.23670833333333333,24000,-18.276787,78.757614,34.27232,14.6514,-23.694826,10.36055,2.0965745,1.9606949,0.68899256,3.1625822,1.5995234,4.3966384,0.9736343,2.8288362,-0.19243354,2.955756,-3.2681687,2.2755034,-0.1015986,1.5114583,0.31444892,2.3697278,0.4799793,2.1369777,-1.0898515,2.0713751,4177.737432978436,679.947883278906,3274.8695166892135,104.56600638475416,8304.6875,782.4892514986627,1.9806484485355043,1.492194677841624,2.955513073579949,1321.9576989557604
o,adult_male,1045.4908060561756,2487.902541740864,4020.28729118196,565.403006297234,550.6619023659455,686.8699272463307,333.57926558539117,2078.3042954724197,3575.96895297296,2141.8733973642593,3606.6577934772,5688.095096501667,73.1681138653108,11.685909574366704,63.491313106438334,96.49508336904232,33.003770262603986,0.18454166666666666,24000,-20.988605,38.92376,71.4684,10.248534,-9.321699,10.2636795,16.69625,2.5799608,12.413424,4.6889997,-3.4423132,1.3715835,-8.787251,2.8090048,-16.20755,6.2841463,-13.244813,5.445805,0.27200666,3.8708317,-5.858363,4.1179943,-4.678461,3.3427486,2.5083094,3.1044734,3189.9715892846457,171.76731795005585,3144.455856112683,49.93733550070848,7045.572916666667,228.5592091034011,2.379650330093085,1.6159343960349983,3.8453588189334535,1487.3982425628922
i,adult_male,1273.8255495560145,2893.6387908889847,4264.152934801783,738.5886754686898,414.1119866106343,576.1656760263375,460.32442471898605,2461.5725998189987,3813.1379923843087,2602.0969046258715,3808.906494444946,5948.186321787948,120.25147977475227,5.511902730132751,113.74407582938389,128.3422459893048,14.598170159920926,0.23679166666666668,24000,-23.44628,68.10957,49.012344,7.7109876,-4.577527,6.1741815,24.29643,3.4152925,2.6254995,9.685243,-10.890161,5.263376,-4.457888,9.837516,-9.484333,8.935177,-16.519556,4.32325,-8.669231,6.3607016,-6.379507,4.9232287,-0.3288404,2.0303354,0.8986674,2.992394,3898.832769633836,343.2946806550584,3270.4227583199795,93.07189450694054,7998.046875,525.0710575517523,2.2716130885406938,1.4736300011694785,3.3475171983228256,1495.1636926228844
e,child_3yo,1136.0323411616937,2726.7389776777804,4049.7233213937334,152.96679425669097,379.2881905334449,411.95357857710167,918.2288709340887,1629.711385694824,3382.772346953052,1529.4714835426078,3363.004894309037,4851.976226448897,324.6090444706349,194.79732978861472,179.1044776119403,600.0,420.8955223880597,0.40741666666666665,24000,-193.27231,278.67593,34.35357,25.324316,-8.129,9.031543,1.7860672,3.7988591,-3.7021618,4.5628633,-1.1276903,2.1188822,0.4909173,3.7395973,-1.1545813,2.5868375,-2.3136125,2.6732705,-1.564771,1.5307072,1.3845676,1.8011727,-1.0818708,2.2341795,-0.3450489,1.9926496,2672.759930094431,1769.6588889518166,2371.4632122788234,1555.6714328349121,5713.4765625,3754.1532329244174,2.400230062895435,1.4851892148630481,3.564795802602356,1456.8454901160198
o,adult_male,1108.823158455846,2423.384838634351,4000.4759542800903,300.8687568141482,637.4943257932991,420.11709632856264,191.26047915800183,1331.1285070666195,3367.628468031886,1717.10647831269,3478.419685284449,5022.068421669391,109.44631219513569,32.37334794979113,90.56603773584905,200.0,109.43396226415095,0.22733333333333333,24000,16.937807,21.787178,81.29515,5.156829,-3.8370667,5.1242223,2.3690493,1.8652924,-1.717942,2.1888797,1.3283349,1.7877675,-1.1681386,4.4806924,-9.19336,4.372738,-12.754071,4.323432,-5.8228884,4.3592615,-8.703666,6.3973455,-3.9219222,7.267298,4.792036,2.8149295,3122.8939257325674,188.7918195291258,3227.220843025051,86.1360994118264,7203.835227272727,402.8651126888792,2.185546739490156,1.6507803013798157,3.607857505295234,1445.826397912122
e,child_7yo,1372.702069660428,2533.9969652543796,4143.563157605098,413.0028439254412,287.8192064160333,140.816491359834,497.4050933492457,2096.8356385584816,3944.4460693840742,2222.718129547167,3032.99582407103,4359.696555031021,358.6243084087933,173.91959365394757,118.22660098522168,600.0,481.7733990147783,0.183,24000,-182.34749,271.841,8.3465,13.030859,-16.531256,10.683539,0.24624634,9.782055,0.55452514,5.1358743,-5.577202,4.6209483,-5.332387,5.079339,-0.21792613,2.386831,1.9392624,6.529679,1.0481582,3.4280314,-6.553631,4.3946033,-1.0147299,0.9530774,-0.6414017,2.8809662,3726.0089115692285,2023.0361569984827,2636.681290754362,1410.245826007918,7149.739583333333,3829.6650459471393,1.8459919462940906,1.6351886819205956,3.0185451374966688,1385.4305439723353
o,adult_female,1076.8903517230344,2560.879763310576,3989.457568389566,117.01483039546028,301.31919110039667,246.96613391641094,914.8402937961536,1855.033437508567,3482.724494547143,1366.13248851402,2884.3169713781776,4570.003972646111,210.26569888440997,35.414556963363225,195.1219512195122,400.0,204.8780487804878,0.341,24000,2.4603758,53.143215,42.01716,11.87294,-24.663588,2.9500098,-5.538393,3.8358207,-8.193034,6.708557,-9.104063,6.827206,-0.12337172,5.965733,6.624868,9.016772,1.605612,2.610813,0.87459064,4.0696077,1.6578432,3.3535655,-0.93705624,3.3035786,-2.4779859,3.4697475,3720.818735371742,165.86803945190044,3294.0668489046498,61.04008593387873,7952.63671875,294.83414917856885,2.378032043107402,1.5578464969523587,3.704608887995326,1456.2836083332659
e,child_5yo,1361.709172619716,2812.712955958531,4305.878374762587,257.19963262213133,254.2596884885672,178.0964245442167,923.9072373581552,2423.984071772397,3926.7400572045176,1629.165635817646,3363.085432955156,4571.998762205599,306.745714083872,144.4540150038914,125.0,600.0,475.0,0.24283333333333335,24000,-83.1304,111.32473,3.7086399,6.42873,-5.9406033,6.8801503,1.3864421,1.7767037,-1.0373099,2.3620381,-3.2529898,3.3255165,-3.376496,3.5393417,0.99388474,2.0236754,0.55628234,1.5539147,-1.2926458,1.5603951,-0.20828716,1.9273462,0.35052517,1.7359167,-5.4700108,6.075823,5352.907361942977,630.911326343907,3478.5314543009004,20.775265280185277,9698.2421875,476.989554748692,2.0655753904832044,1.5308630643027017,3.162113071823368,1472.0846010714354
